------------------------ Caltech3x3
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,   2,  2, (5x10):,  0.1120, (1.1429e+09/s),  0.1120, (1.1429e+09/s),  0.1120, (1.1429e+09/s),  0.1120, (1.1429e+09/s),  0.1120, (1.1429e+09/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,   4,  1, (5x10):,  0.0900, (1.4222e+09/s),  0.0860, (1.4884e+09/s),  0.0840, (1.5238e+09/s),  0.0830, (1.5422e+09/s),  0.0860, (1.4884e+09/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,   4,  2, (5x10):,  0.1210, (1.0579e+09/s),  0.1190, (1.0756e+09/s),  0.1200, (1.0667e+09/s),  0.1160, (1.1034e+09/s),  0.1150, (1.1130e+09/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,   4,  4, (5x10):,  0.1760, (7.2727e+08/s),  0.1760, (7.2727e+08/s),  0.1760, (7.2727e+08/s),  0.1760, (7.2727e+08/s),  0.1760, (7.2727e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,   8,  1, (5x10):,  0.1000, (1.2800e+09/s),  0.0990, (1.2929e+09/s),  0.1000, (1.2800e+09/s),  0.1000, (1.2800e+09/s),  0.1000, (1.2800e+09/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,   8,  2, (5x10):,  0.1270, (1.0079e+09/s),  0.1270, (1.0079e+09/s),  0.1270, (1.0079e+09/s),  0.1270, (1.0079e+09/s),  0.1400, (9.1429e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,   8,  4, (5x10):,  0.1930, (6.6321e+08/s),  0.1920, (6.6667e+08/s),  0.1930, (6.6321e+08/s),  0.1910, (6.7016e+08/s),  0.1910, (6.7016e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,  16,  1, (5x10):,  0.1410, (9.0780e+08/s),  0.1380, (9.2754e+08/s),  0.1350, (9.4815e+08/s),  0.1320, (9.6970e+08/s),  0.1310, (9.7710e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,  16,  2, (5x10):,  0.1600, (8.0000e+08/s),  0.1600, (8.0000e+08/s),  0.1590, (8.0503e+08/s),  0.1590, (8.0503e+08/s),  0.1590, (8.0503e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,  16,  4, (5x10):,  0.2130, (6.0094e+08/s),  0.2130, (6.0094e+08/s),  0.2130, (6.0094e+08/s),  0.2130, (6.0094e+08/s),  0.2130, (6.0094e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,  32,  1, (5x10):,  0.1910, (6.7016e+08/s),  0.1900, (6.7368e+08/s),  0.1890, (6.7725e+08/s),  0.1900, (6.7368e+08/s),  0.1890, (6.7725e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,  32,  2, (5x10):,  0.2150, (5.9535e+08/s),  0.2150, (5.9535e+08/s),  0.2160, (5.9259e+08/s),  0.2160, (5.9259e+08/s),  0.2150, (5.9535e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,  32,  4, (5x10):,  0.2720, (4.7059e+08/s),  0.2720, (4.7059e+08/s),  0.2700, (4.7407e+08/s),  0.2700, (4.7407e+08/s),  0.2700, (4.7407e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,  64,  1, (5x10):,  0.2870, (4.4599e+08/s),  0.2860, (4.4755e+08/s),  0.2860, (4.4755e+08/s),  0.2860, (4.4755e+08/s),  0.3020, (4.2384e+08/s)
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,  64,  2, (5x10):,  0.3300, (3.8788e+08/s),  0.3200, (4.0000e+08/s),  0.3240, (3.9506e+08/s),  0.3140, (4.0764e+08/s),  0.3130, (4.0895e+08/s)
